week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2023-11-27,BEV-003,STR-024,551,204,409,346,False
2023-11-27,BEV-004,STR-024,376,123,232,267,False
2023-11-27,BEV-005,STR-024,63,38,69,32,False
2023-11-27,BEV-006,STR-024,83,71,66,88,False
2023-11-27,BEV-007,STR-024,151,79,88,142,False
2023-11-27,BEV-008,STR-024,127,101,110,118,False
2023-11-27,BEV-009,STR-024,81,44,87,38,False
2023-11-27,BEV-010,STR-024,113,64,80,97,False
2023-11-27,BEV-011,STR-024,134,54,84,104,False
2023-11-27,BEV-012,STR-024,118,57,91,84,False
2023-11-27,BEV-013,STR-024,155,87,93,149,False
2023-11-27,BEV-014,STR-024,242,143,143,242,False
2023-11-27,BEV-015,STR-024,222,232,254,200,False
2023-11-27,BEV-001,STR-025,609,215,361,463,False
2023-11-27,BEV-002,STR-025,513,259,370,402,False
2023-11-27,BEV-003,STR-025,240,197,240,197,False
2023-11-27,BEV-004,STR-025,188,177,151,214,False
2023-11-27,BEV-005,STR-025,169,87,156,100,False
2023-11-27,BEV-006,STR-025,663,355,633,385,False
2023-11-27,BEV-007,STR-025,215,138,178,175,False
2023-11-27,BEV-008,STR-025,450,252,450,252,False
2023-11-27,BEV-009,STR-025,211,156,183,184,False
2023-11-27,BEV-010,STR-025,179,155,190,144,False
2023-11-27,BEV-011,STR-025,200,172,211,161,False
2023-11-27,BEV-012,STR-025,525,473,504,494,False
2023-11-27,BEV-013,STR-025,143,136,167,112,False
2023-11-27,BEV-014,STR-025,183,254,227,210,False
2023-11-27,BEV-015,STR-025,269,189,174,284,False
2023-11-27,BEV-001,STR-026,90,61,73,78,False
2023-11-27,BEV-002,STR-026,68,70,85,53,False
2023-11-27,BEV-003,STR-026,104,102,118,88,False
2023-11-27,BEV-004,STR-026,55,43,44,54,False
2023-11-27,BEV-005,STR-026,54,37,56,35,False
2023-11-27,BEV-006,STR-026,40,43,41,42,False
2023-11-27,BEV-007,STR-026,79,23,46,56,False
2023-11-27,BEV-008,STR-026,60,39,56,43,False
2023-11-27,BEV-009,STR-026,79,39,71,47,False
2023-11-27,BEV-010,STR-026,63,60,56,67,False
2023-11-27,BEV-011,STR-026,75,34,55,54,False
2023-11-27,BEV-012,STR-026,82,36,55,63,False
2023-11-27,BEV-013,STR-026,141,80,118,103,False
2023-11-27,BEV-014,STR-026,80,47,51,76,False
2023-11-27,BEV-015,STR-026,76,45,50,71,False
2023-11-27,BEV-001,STR-027,291,349,335,305,False
2023-11-27,BEV-002,STR-027,171,109,153,127,False
2023-11-27,BEV-003,STR-027,254,91,161,184,False
2023-11-27,BEV-004,STR-027,93,72,94,71,False
2023-11-27,BEV-005,STR-027,105,119,101,123,False
2023-11-27,BEV-006,STR-027,77,54,75,56,False
2023-11-27,BEV-007,STR-027,109,66,94,81,False
2023-11-27,BEV-008,STR-027,213,64,128,149,False
2023-11-27,BEV-009,STR-027,180,61,106,135,False
2023-11-27,BEV-010,STR-027,106,81,100,87,False
2023-11-27,BEV-011,STR-027,198,83,138,143,False
2023-11-27,BEV-012,STR-027,59,85,73,71,False
2023-11-27,BEV-013,STR-027,67,83,78,72,False
2023-11-27,BEV-014,STR-027,201,125,134,192,False
2023-11-27,BEV-015,STR-027,149,107,101,155,False
2023-11-27,BEV-001,STR-028,490,267,285,472,False
2023-11-27,BEV-002,STR-028,289,185,228,246,False
2023-11-27,BEV-003,STR-028,437,250,327,360,False
2023-11-27,BEV-004,STR-028,467,253,333,387,False
2023-11-27,BEV-005,STR-028,139,181,156,164,False
2023-11-27,BEV-006,STR-028,288,173,194,267,False
2023-11-27,BEV-007,STR-028,499,337,336,500,False
2023-11-27,BEV-008,STR-028,291,218,210,299,False
2023-11-27,BEV-009,STR-028,208,104,155,157,False
2023-11-27,BEV-010,STR-028,322,162,250,234,False
2023-11-27,BEV-011,STR-028,257,201,237,221,False
2023-11-27,BEV-012,STR-028,279,125,185,219,False
2023-11-27,BEV-013,STR-028,226,189,191,224,False
2023-11-27,BEV-014,STR-028,213,233,195,251,False
2023-11-27,BEV-015,STR-028,160,172,169,163,False
2023-11-27,BEV-001,STR-029,472,206,273,405,False
2023-11-27,BEV-002,STR-029,703,508,426,785,False
2023-11-27,BEV-003,STR-029,320,271,397,194,False
2023-11-27,BEV-004,STR-029,193,208,238,163,False
2023-11-27,BEV-005,STR-029,290,226,237,279,False
2023-11-27,BEV-006,STR-029,268,194,215,247,False
2023-11-27,BEV-007,STR-029,187,159,155,191,False
2023-11-27,BEV-008,STR-029,322,190,198,314,False
2023-11-27,BEV-009,STR-029,386,130,239,277,False
2023-11-27,BEV-010,STR-029,196,165,150,211,False
2023-11-27,BEV-011,STR-029,185,208,225,168,False
2023-11-27,BEV-012,STR-029,298,318,293,323,False
2023-11-27,BEV-013,STR-029,210,168,242,136,False
2023-11-27,BEV-014,STR-029,414,140,257,297,False
2023-11-27,BEV-015,STR-029,177,133,209,101,False
2023-11-27,BEV-001,STR-030,394,233,269,358,False
2023-11-27,BEV-002,STR-030,210,123,128,205,False
2023-11-27,BEV-003,STR-030,219,187,174,232,False
2023-11-27,BEV-004,STR-030,179,63,113,129,False
2023-11-27,BEV-005,STR-030,133,104,106,131,False
2023-11-27,BEV-006,STR-030,211,71,126,156,False
2023-11-27,BEV-007,STR-030,109,85,89,105,False
2023-11-27,BEV-008,STR-030,164,68,96,136,False
2023-11-27,BEV-009,STR-030,191,144,153,182,False
2023-11-27,BEV-010,STR-030,91,77,79,89,False
2023-11-27,BEV-011,STR-030,95,96,105,86,False
2023-11-27,BEV-012,STR-030,55,72,66,61,False
2023-11-27,BEV-013,STR-030,111,77,121,67,False
2023-11-27,BEV-014,STR-030,167,102,101,168,False
2023-11-27,BEV-015,STR-030,138,73,90,121,False
2023-12-04,BEV-001,STR-001,166,121,125,162,False
2023-12-04,BEV-002,STR-001,120,121,143,98,False
2023-12-04,BEV-003,STR-001,396,285,256,425,False
2023-12-04,BEV-004,STR-001,134,92,111,115,False
2023-12-04,BEV-005,STR-001,79,50,86,43,False
2023-12-04,BEV-006,STR-001,132,101,125,108,False
2023-12-04,BEV-007,STR-001,146,104,113,137,False
2023-12-04,BEV-008,STR-001,153,98,86,165,False
2023-12-04,BEV-009,STR-001,176,96,101,171,False
2023-12-04,BEV-010,STR-001,136,77,102,111,False
2023-12-04,BEV-011,STR-001,147,108,106,149,False
2023-12-04,BEV-012,STR-001,110,61,117,54,False
2023-12-04,BEV-013,STR-001,192,171,224,139,False
2023-12-04,BEV-014,STR-001,89,36,62,63,False
2023-12-04,BEV-015,STR-001,114,80,89,105,False
2023-12-04,BEV-001,STR-002,359,184,204,339,False
2023-12-04,BEV-002,STR-002,219,111,211,119,False
2023-12-04,BEV-003,STR-002,214,182,205,191,False
2023-12-04,BEV-004,STR-002,80,91,96,75,False
2023-12-04,BEV-005,STR-002,84,65,64,85,False
2023-12-04,BEV-006,STR-002,62,35,53,44,False
2023-12-04,BEV-007,STR-002,86,86,88,84,False
2023-12-04,BEV-008,STR-002,378,280,240,418,False
2023-12-04,BEV-009,STR-002,164,73,126,111,False
2023-12-04,BEV-010,STR-002,140,128,117,151,False
2023-12-04,BEV-011,STR-002,114,79,105,88,False
2023-12-04,BEV-012,STR-002,112,50,82,80,False
2023-12-04,BEV-013,STR-002,213,230,242,201,False
2023-12-04,BEV-014,STR-002,119,121,105,135,False
2023-12-04,BEV-015,STR-002,155,79,114,120,False
2023-12-04,BEV-001,STR-003,133,61,81,113,False
2023-12-04,BEV-002,STR-003,85,42,59,68,False
2023-12-04,BEV-003,STR-003,126,71,85,112,False
2023-12-04,BEV-004,STR-003,88,29,54,63,False
2023-12-04,BEV-005,STR-003,34,22,39,17,False
2023-12-04,BEV-006,STR-003,46,30,42,34,False
2023-12-04,BEV-007,STR-003,74,56,57,73,False
2023-12-04,BEV-008,STR-003,154,62,119,97,False
2023-12-04,BEV-009,STR-003,112,54,66,100,False
2023-12-04,BEV-010,STR-003,181,139,138,182,False
2023-12-04,BEV-011,STR-003,62,49,45,66,False
2023-12-04,BEV-012,STR-003,57,39,50,46,False
2023-12-04,BEV-013,STR-003,53,32,51,34,False
2023-12-04,BEV-014,STR-003,108,67,64,111,False
2023-12-04,BEV-015,STR-003,65,35,41,59,False
2023-12-04,BEV-001,STR-004,410,352,342,420,False
2023-12-04,BEV-002,STR-004,604,333,351,586,False
2023-12-04,BEV-003,STR-004,538,182,336,384,False
2023-12-04,BEV-004,STR-004,212,157,261,108,False
2023-12-04,BEV-005,STR-004,275,148,178,245,False
2023-12-04,BEV-006,STR-004,306,290,267,329,False
2023-12-04,BEV-007,STR-004,282,82,164,200,False
2023-12-04,BEV-008,STR-004,254,135,159,230,False
2023-12-04,BEV-009,STR-004,183,120,130,173,False
2023-12-04,BEV-010,STR-004,262,118,182,198,False
2023-12-04,BEV-011,STR-004,296,169,180,285,False
2023-12-04,BEV-012,STR-004,275,257,221,311,False
2023-12-04,BEV-013,STR-004,232,178,210,200,False
2023-12-04,BEV-014,STR-004,136,110,152,94,False
2023-12-04,BEV-015,STR-004,304,130,184,250,False
2023-12-04,BEV-001,STR-005,118,78,139,57,False
2023-12-04,BEV-002,STR-005,117,105,97,125,False
2023-12-04,BEV-003,STR-005,116,76,121,71,False
2023-12-04,BEV-004,STR-005,96,61,85,72,False
2023-12-04,BEV-005,STR-005,124,146,129,141,False
2023-12-04,BEV-006,STR-005,169,76,104,141,False
2023-12-04,BEV-007,STR-005,134,112,113,133,False
2023-12-04,BEV-008,STR-005,102,62,70,94,False
2023-12-04,BEV-009,STR-005,271,183,260,194,False
2023-12-04,BEV-010,STR-005,149,68,126,91,False
2023-12-04,BEV-011,STR-005,85,44,60,69,False
2023-12-04,BEV-012,STR-005,109,45,86,68,False
2023-12-04,BEV-013,STR-005,133,116,110,139,False
2023-12-04,BEV-014,STR-005,154,123,113,164,False
2023-12-04,BEV-015,STR-005,179,135,130,184,False
2023-12-04,BEV-001,STR-006,481,233,423,291,False
2023-12-04,BEV-002,STR-006,203,134,132,205,False
2023-12-04,BEV-003,STR-006,444,433,460,417,False
2023-12-04,BEV-004,STR-006,148,95,124,119,False
2023-12-04,BEV-005,STR-006,260,203,211,252,False
2023-12-04,BEV-006,STR-006,320,190,300,210,False
2023-12-04,BEV-007,STR-006,103,63,84,82,False
2023-12-04,BEV-008,STR-006,78,61,83,56,False
2023-12-04,BEV-009,STR-006,185,63,116,132,False
2023-12-04,BEV-010,STR-006,176,131,118,189,False
2023-12-04,BEV-011,STR-006,144,108,117,135,False
2023-12-04,BEV-012,STR-006,113,65,74,104,False
2023-12-04,BEV-013,STR-006,136,56,91,101,False
2023-12-04,BEV-014,STR-006,161,71,116,116,False
2023-12-04,BEV-015,STR-006,167,95,101,161,False
2023-12-04,BEV-001,STR-007,282,266,294,254,False
2023-12-04,BEV-002,STR-007,213,115,164,164,False
2023-12-04,BEV-003,STR-007,200,84,129,155,False
2023-12-04,BEV-004,STR-007,158,134,136,156,False
2023-12-04,BEV-005,STR-007,180,118,131,167,False
2023-12-04,BEV-006,STR-007,108,81,112,77,False
2023-12-04,BEV-007,STR-007,371,119,229,261,False
2023-12-04,BEV-008,STR-007,170,61,101,130,False
2023-12-04,BEV-009,STR-007,150,81,115,116,False
2023-12-04,BEV-010,STR-007,184,110,130,164,False
2023-12-04,BEV-011,STR-007,125,79,105,99,False
2023-12-04,BEV-012,STR-007,83,83,95,71,False
2023-12-04,BEV-013,STR-007,114,60,66,108,False
2023-12-04,BEV-014,STR-007,116,109,98,127,False
2023-12-04,BEV-015,STR-007,163,66,116,113,False
2023-12-04,BEV-001,STR-008,156,87,89,154,False
2023-12-04,BEV-002,STR-008,149,97,83,163,False
2023-12-04,BEV-003,STR-008,63,38,67,34,False
2023-12-04,BEV-004,STR-008,50,17,30,37,False
2023-12-04,BEV-005,STR-008,190,73,113,150,False
2023-12-04,BEV-006,STR-008,76,41,47,70,False
2023-12-04,BEV-007,STR-008,82,33,47,68,False
2023-12-04,BEV-008,STR-008,97,66,56,107,False
2023-12-04,BEV-009,STR-008,66,70,70,66,False
2023-12-04,BEV-010,STR-008,53,31,51,33,False
2023-12-04,BEV-011,STR-008,78,45,48,75,False
2023-12-04,BEV-012,STR-008,45,56,47,54,False
2023-12-04,BEV-013,STR-008,88,60,51,97,False
2023-12-04,BEV-014,STR-008,40,36,42,34,False
2023-12-04,BEV-015,STR-008,42,41,51,32,False
2023-12-04,BEV-001,STR-009,91,48,82,57,False
2023-12-04,BEV-002,STR-009,77,93,78,92,False
2023-12-04,BEV-003,STR-009,119,84,82,121,False
2023-12-04,BEV-004,STR-009,81,61,54,88,False
2023-12-04,BEV-005,STR-009,54,22,32,44,False
2023-12-04,BEV-006,STR-009,84,63,56,91,False
2023-12-04,BEV-007,STR-009,71,23,43,51,False
2023-12-04,BEV-008,STR-009,44,41,39,46,False
2023-12-04,BEV-009,STR-009,33,26,39,20,False
2023-12-04,BEV-010,STR-009,45,56,54,47,False
2023-12-04,BEV-011,STR-009,39,46,48,37,False
2023-12-04,BEV-012,STR-009,46,36,33,49,False
2023-12-04,BEV-013,STR-009,51,58,55,54,False
2023-12-04,BEV-014,STR-009,33,24,36,21,False
2023-12-04,BEV-015,STR-009,55,27,51,31,False
2023-12-04,BEV-001,STR-010,115,68,79,104,False
2023-12-04,BEV-002,STR-010,122,73,88,107,False
2023-12-04,BEV-003,STR-010,158,119,102,175,False
2023-12-04,BEV-004,STR-010,37,31,36,32,False
2023-12-04,BEV-005,STR-010,49,47,49,47,False
2023-12-04,BEV-006,STR-010,45,54,47,52,False
2023-12-04,BEV-007,STR-010,92,51,54,89,False
2023-12-04,BEV-008,STR-010,74,54,52,76,False
2023-12-04,BEV-009,STR-010,66,39,46,59,False
2023-12-04,BEV-010,STR-010,82,52,46,88,False
2023-12-04,BEV-011,STR-010,56,25,39,42,False
2023-12-04,BEV-012,STR-010,75,57,60,72,False
2023-12-04,BEV-013,STR-010,187,74,136,125,False
2023-12-04,BEV-014,STR-010,131,81,89,123,False
2023-12-04,BEV-015,STR-010,68,33,47,54,False
2023-12-04,BEV-001,STR-011,164,70,130,104,False
2023-12-04,BEV-002,STR-011,313,210,176,347,False
2023-12-04,BEV-003,STR-011,283,242,241,284,False
2023-12-04,BEV-004,STR-011,124,55,79,100,False
2023-12-04,BEV-005,STR-011,188,127,137,178,False
2023-12-04,BEV-006,STR-011,73,54,74,53,False
2023-12-04,BEV-007,STR-011,127,122,105,144,False
2023-12-04,BEV-008,STR-011,317,119,236,200,False
2023-12-04,BEV-009,STR-011,154,61,112,103,False
2023-12-04,BEV-010,STR-011,109,72,104,77,False
2023-12-04,BEV-011,STR-011,125,49,81,93,False
2023-12-04,BEV-012,STR-011,81,41,72,50,False
2023-12-04,BEV-013,STR-011,186,114,115,185,False
2023-12-04,BEV-014,STR-011,183,96,130,149,False
2023-12-04,BEV-015,STR-011,138,134,137,135,False
2023-12-04,BEV-001,STR-012,290,176,208,258,False
2023-12-04,BEV-002,STR-012,111,89,76,124,False
2023-12-04,BEV-003,STR-012,148,94,121,121,False
2023-12-04,BEV-004,STR-012,137,113,98,152,False
2023-12-04,BEV-005,STR-012,109,71,132,48,False
2023-12-04,BEV-006,STR-012,190,128,113,205,False
2023-12-04,BEV-007,STR-012,247,293,265,275,False
2023-12-04,BEV-008,STR-012,119,98,92,125,False
2023-12-04,BEV-009,STR-012,154,105,88,171,False
2023-12-04,BEV-010,STR-012,224,124,128,220,False
2023-12-04,BEV-011,STR-012,169,60,104,125,False
2023-12-04,BEV-012,STR-012,71,65,58,78,False
2023-12-04,BEV-013,STR-012,140,83,87,136,False
2023-12-04,BEV-014,STR-012,85,96,83,98,False
2023-12-04,BEV-015,STR-012,110,86,89,107,False
2023-12-04,BEV-001,STR-013,139,96,83,152,False
2023-12-04,BEV-002,STR-013,273,158,220,211,False
2023-12-04,BEV-003,STR-013,77,81,74,84,False
2023-12-04,BEV-004,STR-013,64,35,63,36,False
2023-12-04,BEV-005,STR-013,75,28,43,60,False
2023-12-04,BEV-006,STR-013,117,82,69,130,False
2023-12-04,BEV-007,STR-013,41,28,43,26,False
2023-12-04,BEV-008,STR-013,78,37,51,64,False
2023-12-04,BEV-009,STR-013,79,45,47,77,False
2023-12-04,BEV-010,STR-013,248,134,154,228,False
2023-12-04,BEV-011,STR-013,44,53,54,43,False
2023-12-04,BEV-012,STR-013,94,54,54,94,False
2023-12-04,BEV-013,STR-013,72,24,42,54,False
2023-12-04,BEV-014,STR-013,43,38,39,42,False
2023-12-04,BEV-015,STR-013,133,136,158,111,False
2023-12-04,BEV-001,STR-014,116,127,135,108,False
2023-12-04,BEV-002,STR-014,213,180,171,222,False
2023-12-04,BEV-003,STR-014,159,71,102,128,False
2023-12-04,BEV-004,STR-014,120,107,94,133,False
2023-12-04,BEV-005,STR-014,514,203,292,425,False
2023-12-04,BEV-006,STR-014,159,74,109,124,False
2023-12-04,BEV-007,STR-014,50,27,46,31,False
2023-12-04,BEV-008,STR-014,223,137,258,102,False
2023-12-04,BEV-009,STR-014,93,58,116,35,False
2023-12-04,BEV-010,STR-014,105,70,106,69,False
2023-12-04,BEV-011,STR-014,139,64,79,124,False
2023-12-04,BEV-012,STR-014,70,68,83,55,False
2023-12-04,BEV-013,STR-014,89,92,95,86,False
2023-12-04,BEV-014,STR-014,110,59,79,90,False
2023-12-04,BEV-015,STR-014,161,74,90,145,False
2023-12-04,BEV-001,STR-015,146,120,114,152,False
2023-12-04,BEV-002,STR-015,216,162,143,235,False
2023-12-04,BEV-003,STR-015,233,150,181,202,False
2023-12-04,BEV-004,STR-015,86,40,74,52,False
2023-12-04,BEV-005,STR-015,121,53,96,78,False
2023-12-04,BEV-006,STR-015,161,64,115,110,False
2023-12-04,BEV-007,STR-015,90,72,88,74,False
2023-12-04,BEV-008,STR-015,79,57,83,53,False
2023-12-04,BEV-009,STR-015,88,79,105,62,False
2023-12-04,BEV-010,STR-015,136,124,122,138,False
2023-12-04,BEV-011,STR-015,100,83,77,106,False
2023-12-04,BEV-012,STR-015,154,104,97,161,False
2023-12-04,BEV-013,STR-015,59,57,65,51,False
2023-12-04,BEV-014,STR-015,119,108,92,135,False
2023-12-04,BEV-015,STR-015,159,101,101,159,False
2023-12-04,BEV-001,STR-016,437,277,261,453,False
2023-12-04,BEV-002,STR-016,193,154,136,211,False
2023-12-04,BEV-003,STR-016,279,208,269,218,False
2023-12-04,BEV-004,STR-016,431,274,254,451,False
2023-12-04,BEV-005,STR-016,189,109,121,177,False
2023-12-04,BEV-006,STR-016,114,56,78,92,False
2023-12-04,BEV-007,STR-016,134,94,131,97,False
2023-12-04,BEV-008,STR-016,138,65,110,93,False
2023-12-04,BEV-009,STR-016,328,102,186,244,False
2023-12-04,BEV-010,STR-016,88,67,70,85,False
2023-12-04,BEV-011,STR-016,144,72,97,119,False
2023-12-04,BEV-012,STR-016,121,77,106,92,False
2023-12-04,BEV-013,STR-016,109,68,98,79,False
2023-12-04,BEV-014,STR-016,41,51,50,42,False
2023-12-04,BEV-015,STR-016,165,107,110,162,False
2023-12-04,BEV-001,STR-017,293,167,196,264,False
2023-12-04,BEV-002,STR-017,271,139,153,257,False
2023-12-04,BEV-003,STR-017,171,134,119,186,False
2023-12-04,BEV-004,STR-017,249,132,162,219,False
2023-12-04,BEV-005,STR-017,233,292,284,241,False
2023-12-04,BEV-006,STR-017,184,64,118,130,False
2023-12-04,BEV-007,STR-017,370,193,338,225,False
2023-12-04,BEV-008,STR-017,157,93,107,143,False
2023-12-04,BEV-009,STR-017,194,243,217,220,False
2023-12-04,BEV-010,STR-017,171,85,96,160,False
2023-12-04,BEV-011,STR-017,86,77,98,65,False
2023-12-04,BEV-012,STR-017,105,89,111,83,False
2023-12-04,BEV-013,STR-017,143,151,130,164,False
2023-12-04,BEV-014,STR-017,182,109,122,169,False
2023-12-04,BEV-015,STR-017,63,76,72,67,False
2023-12-04,BEV-001,STR-018,407,258,313,352,False
2023-12-04,BEV-002,STR-018,988,851,1033,806,False
2023-12-04,BEV-003,STR-018,1230,553,843,940,False
2023-12-04,BEV-004,STR-018,221,103,175,149,False
2023-12-04,BEV-005,STR-018,462,329,317,474,False
2023-12-04,BEV-006,STR-018,210,124,149,185,False
2023-12-04,BEV-007,STR-018,219,167,157,229,False
2023-12-04,BEV-008,STR-018,903,339,628,614,False
2023-12-04,BEV-009,STR-018,292,338,285,345,False
2023-12-04,BEV-010,STR-018,207,153,167,193,False
2023-12-04,BEV-011,STR-018,327,170,189,308,False
2023-12-04,BEV-012,STR-018,398,148,243,303,False
2023-12-04,BEV-013,STR-018,215,172,199,188,False
2023-12-04,BEV-014,STR-018,481,480,560,401,False
2023-12-04,BEV-015,STR-018,242,132,223,151,False
2023-12-04,BEV-001,STR-019,1362,777,791,1348,False
2023-12-04,BEV-002,STR-019,324,380,362,342,False
2023-12-04,BEV-003,STR-019,440,209,377,272,False
2023-12-04,BEV-004,STR-019,181,142,212,111,False
2023-12-04,BEV-005,STR-019,330,146,212,264,False
2023-12-04,BEV-006,STR-019,199,234,209,224,False
2023-12-04,BEV-007,STR-019,279,114,220,173,False
2023-12-04,BEV-008,STR-019,357,198,202,353,False
2023-12-04,BEV-009,STR-019,187,112,200,99,False
2023-12-04,BEV-010,STR-019,236,145,248,133,False
2023-12-04,BEV-011,STR-019,276,246,261,261,False
2023-12-04,BEV-012,STR-019,314,256,335,235,False
2023-12-04,BEV-013,STR-019,209,156,200,165,False
2023-12-04,BEV-014,STR-019,146,89,172,63,False
2023-12-04,BEV-015,STR-019,183,222,188,217,False
2023-12-04,BEV-001,STR-020,156,179,162,173,False
2023-12-04,BEV-002,STR-020,210,202,170,242,False
2023-12-04,BEV-003,STR-020,228,157,147,238,False
2023-12-04,BEV-004,STR-020,91,44,62,73,False
2023-12-04,BEV-005,STR-020,74,63,81,56,False
2023-12-04,BEV-006,STR-020,131,122,118,135,False
2023-12-04,BEV-007,STR-020,63,31,45,49,False
2023-12-04,BEV-008,STR-020,319,320,297,342,False
2023-12-04,BEV-009,STR-020,136,114,110,140,False
2023-12-04,BEV-010,STR-020,168,76,126,118,False
2023-12-04,BEV-011,STR-020,145,89,96,138,False
2023-12-04,BEV-012,STR-020,203,111,123,191,False
2023-12-04,BEV-013,STR-020,121,56,109,68,False
2023-12-04,BEV-014,STR-020,116,92,125,83,False
2023-12-04,BEV-015,STR-020,121,87,118,90,False
2023-12-04,BEV-001,STR-021,341,198,195,344,False
2023-12-04,BEV-002,STR-021,127,47,76,98,False
2023-12-04,BEV-003,STR-021,76,76,67,85,False
2023-12-04,BEV-004,STR-021,35,35,42,28,False
2023-12-04,BEV-005,STR-021,53,58,60,51,False
2023-12-04,BEV-006,STR-021,61,40,38,63,False
2023-12-04,BEV-007,STR-021,65,44,41,68,False
2023-12-04,BEV-008,STR-021,45,27,39,33,False
2023-12-04,BEV-009,STR-021,45,29,35,39,False
2023-12-04,BEV-010,STR-021,87,45,51,81,False
2023-12-04,BEV-011,STR-021,86,32,62,56,False
2023-12-04,BEV-012,STR-021,77,25,48,54,False
2023-12-04,BEV-013,STR-021,124,92,105,111,False
2023-12-04,BEV-014,STR-021,102,66,88,80,False
2023-12-04,BEV-015,STR-021,84,44,67,61,False
2023-12-04,BEV-001,STR-022,235,97,131,201,False
2023-12-04,BEV-002,STR-022,148,144,136,156,False
2023-12-04,BEV-003,STR-022,274,333,298,309,False
2023-12-04,BEV-004,STR-022,167,145,132,180,False
2023-12-04,BEV-005,STR-022,159,91,90,160,False
2023-12-04,BEV-006,STR-022,61,75,73,63,False
2023-12-04,BEV-007,STR-022,318,318,338,298,False
2023-12-04,BEV-008,STR-022,96,103,116,83,False
2023-12-04,BEV-009,STR-022,93,96,100,89,False
2023-12-04,BEV-010,STR-022,80,74,89,65,False
2023-12-04,BEV-011,STR-022,178,125,120,183,False
2023-12-04,BEV-012,STR-022,130,105,111,124,False
2023-12-04,BEV-013,STR-022,125,83,85,123,False
2023-12-04,BEV-014,STR-022,105,95,101,99,False
2023-12-04,BEV-015,STR-022,97,84,73,108,False
2023-12-04,BEV-001,STR-023,215,154,171,198,False
2023-12-04,BEV-002,STR-023,244,113,142,215,False
2023-12-04,BEV-003,STR-023,178,155,137,196,False
2023-12-04,BEV-004,STR-023,151,72,99,124,False
2023-12-04,BEV-005,STR-023,141,103,101,143,False
2023-12-04,BEV-006,STR-023,167,128,118,177,False
2023-12-04,BEV-007,STR-023,187,69,112,144,False
2023-12-04,BEV-008,STR-023,147,81,97,131,False
2023-12-04,BEV-009,STR-023,170,126,115,181,False
2023-12-04,BEV-010,STR-023,133,62,108,87,False
2023-12-04,BEV-011,STR-023,150,104,91,163,False
2023-12-04,BEV-012,STR-023,80,63,98,45,False
2023-12-04,BEV-013,STR-023,115,93,97,111,False
2023-12-04,BEV-014,STR-023,148,129,165,112,False
2023-12-04,BEV-015,STR-023,140,96,93,143,False
2023-12-04,BEV-001,STR-024,115,139,138,116,False
2023-12-04,BEV-002,STR-024,305,119,209,215,False
2023-12-04,BEV-003,STR-024,209,151,178,182,False
2023-12-04,BEV-004,STR-024,150,63,85,128,False
2023-12-04,BEV-005,STR-024,167,118,111,174,False
2023-12-04,BEV-006,STR-024,143,53,102,94,False
2023-12-04,BEV-007,STR-024,117,102,108,111,False
2023-12-04,BEV-008,STR-024,99,119,103,115,False
2023-12-04,BEV-009,STR-024,188,73,124,137,False
2023-12-04,BEV-010,STR-024,181,90,107,164,False
2023-12-04,BEV-011,STR-024,97,92,99,90,False
2023-12-04,BEV-012,STR-024,128,137,121,144,False
2023-12-04,BEV-013,STR-024,151,117,105,163,False
2023-12-04,BEV-014,STR-024,161,102,102,161,False
2023-12-04,BEV-015,STR-024,107,84,106,85,False
2023-12-04,BEV-001,STR-025,290,316,294,312,False
2023-12-04,BEV-002,STR-025,253,179,301,131,False
2023-12-04,BEV-003,STR-025,617,217,397,437,False
2023-12-04,BEV-004,STR-025,242,114,170,186,False
2023-12-04,BEV-005,STR-025,211,187,160,238,False
2023-12-04,BEV-006,STR-025,228,169,144,253,False
2023-12-04,BEV-007,STR-025,188,183,165,206,False
2023-12-04,BEV-008,STR-025,616,279,483,412,False
2023-12-04,BEV-009,STR-025,492,549,612,429,False
2023-12-04,BEV-010,STR-025,256,123,189,190,False
2023-12-04,BEV-011,STR-025,145,79,106,118,False
2023-12-04,BEV-012,STR-025,265,174,263,176,False
2023-12-04,BEV-013,STR-025,395,160,243,312,False
2023-12-04,BEV-014,STR-025,307,259,218,348,False
2023-12-04,BEV-015,STR-025,296,154,276,174,False
2023-12-04,BEV-001,STR-026,68,67,60,75,False
2023-12-04,BEV-002,STR-026,152,84,103,133,False
2023-12-04,BEV-003,STR-026,71,57,61,67,False
2023-12-04,BEV-004,STR-026,42,31,52,21,False
2023-12-04,BEV-005,STR-026,30,34,37,27,False
2023-12-04,BEV-006,STR-026,48,44,50,42,False
2023-12-04,BEV-007,STR-026,47,32,54,25,False
2023-12-04,BEV-008,STR-026,63,52,48,67,False
2023-12-04,BEV-009,STR-026,65,38,57,46,False
2023-12-04,BEV-010,STR-026,76,45,51,70,False
2023-12-04,BEV-011,STR-026,41,29,45,25,False
2023-12-04,BEV-012,STR-026,70,49,44,75,False
2023-12-04,BEV-013,STR-026,76,47,58,65,False
2023-12-04,BEV-014,STR-026,54,34,43,45,False
2023-12-04,BEV-015,STR-026,58,37,59,36,False
2023-12-04,BEV-001,STR-027,252,163,187,228,False
2023-12-04,BEV-002,STR-027,166,112,100,178,False
2023-12-04,BEV-003,STR-027,159,135,184,110,False
2023-12-04,BEV-004,STR-027,224,98,141,181,False
2023-12-04,BEV-005,STR-027,181,55,105,131,False
